WORD,FREQUENCY,PHONEME_LENGTH,MONOMORPHEME,ORTHO_LENGTH,LOG_FREQ,LANG
godfather,114,8,FALSE,9,4.7361984483945,English
abdomen,114,7,FALSE,7,4.7361984483945,English
cultivated,114,11,TRUE,10,4.7361984483945,English
Afghanistan,114,10,FALSE,11,4.7361984483945,English
motorist,114,9,FALSE,8,4.7361984483945,English
suburb,114,5,FALSE,6,4.7361984483945,English
uncommon,114,7,FALSE,8,4.7361984483945,English
eternity,114,7,FALSE,8,4.7361984483945,English
ethics,114,5,TRUE,6,4.7361984483945,English
pike,114,4,TRUE,4,4.7361984483945,English
broker,114,7,FALSE,6,4.7361984483945,English
dissenter,114,8,FALSE,9,4.7361984483945,English
cubicle,114,7,TRUE,7,4.7361984483945,English
monastery,114,9,FALSE,9,4.7361984483945,English
pretence,113,7,FALSE,8,4.72738781871234,English
premise,113,7,TRUE,7,4.72738781871234,English
tramp,113,5,TRUE,5,4.72738781871234,English
angelica,113,8,FALSE,8,4.72738781871234,English
enlightened,113,8,TRUE,11,4.72738781871234,English
mash,113,3,TRUE,4,4.72738781871234,English
usefulness,113,9,FALSE,10,4.72738781871234,English
versus,113,5,TRUE,6,4.72738781871234,English
thermal,113,4,TRUE,7,4.72738781871234,English
swelling,113,6,TRUE,8,4.72738781871234,English
civic,113,5,FALSE,5,4.72738781871234,English
elastic,113,7,TRUE,7,4.72738781871234,English
inhibition,113,7,FALSE,10,4.72738781871234,English
bingo,113,6,TRUE,5,4.72738781871234,English
tract,113,5,TRUE,5,4.72738781871234,English
engulf,113,6,FALSE,6,4.72738781871234,English
chronicle,113,7,TRUE,9,4.72738781871234,English
sheaf,113,3,TRUE,5,4.72738781871234,English
enrage,113,6,FALSE,6,4.72738781871234,English
granite,113,6,FALSE,7,4.72738781871234,English
Dame,113,4,FALSE,4,4.72738781871234,English
greasy,113,5,FALSE,6,4.72738781871234,English
appliance,112,8,FALSE,9,4.71849887129509,English
modesty,112,7,FALSE,7,4.71849887129509,English
stimulation,112,11,FALSE,11,4.71849887129509,English
amiable,112,7,FALSE,7,4.71849887129509,English
maize,112,4,TRUE,5,4.71849887129509,English
headlight,112,7,FALSE,9,4.71849887129509,English
racist,112,7,TRUE,6,4.71849887129509,English
ecstasy,112,7,FALSE,7,4.71849887129509,English
immune,112,5,TRUE,6,4.71849887129509,English
Saturn,112,5,FALSE,6,4.71849887129509,English
unthinkable,112,9,FALSE,11,4.71849887129509,English
delusion,112,6,FALSE,8,4.71849887129509,English
investigator,112,13,FALSE,12,4.71849887129509,English
incur,112,5,FALSE,5,4.71849887129509,English
anniversary,112,8,FALSE,11,4.71849887129509,English
lengthen,111,6,FALSE,8,4.70953020131233,English
encyclopedia,111,14,FALSE,12,4.70953020131233,English
wee,111,2,TRUE,3,4.70953020131233,English
strife,111,6,TRUE,6,4.70953020131233,English
industrialism,111,14,FALSE,13,4.70953020131233,English
liking,111,6,TRUE,6,4.70953020131233,English
needless,111,6,FALSE,8,4.70953020131233,English
radioactive,111,12,FALSE,11,4.70953020131233,English
unskilled,111,9,FALSE,9,4.70953020131233,English
unused,111,6,FALSE,6,4.70953020131233,English
raincoat,111,8,FALSE,8,4.70953020131233,English
tolerant,111,8,FALSE,8,4.70953020131233,English
doorstep,111,6,FALSE,8,4.70953020131233,English
ashore,111,4,FALSE,6,4.70953020131233,English
coke,111,4,TRUE,4,4.70953020131233,English
suppression,111,7,FALSE,11,4.70953020131233,English
worldly,111,6,FALSE,7,4.70953020131233,English
shawl,111,3,TRUE,5,4.70953020131233,English
interviewer,111,9,FALSE,11,4.70953020131233,English
graph,111,4,TRUE,5,4.70953020131233,English
mouthful,111,7,FALSE,8,4.70953020131233,English
dung,111,3,TRUE,4,4.70953020131233,English
downs,110,5,FALSE,5,4.70048036579242,English
wholesale,110,8,TRUE,9,4.70048036579242,English
thirst,110,4,TRUE,6,4.70048036579242,English
greenhouse,110,8,FALSE,10,4.70048036579242,English
baseball,110,7,FALSE,8,4.70048036579242,English
landau,110,5,TRUE,6,4.70048036579242,English
UCCA,110,3,FALSE,4,4.70048036579242,English
annoyance,110,7,FALSE,9,4.70048036579242,English
aristocracy,110,12,FALSE,11,4.70048036579242,English
bureaucrat,110,11,FALSE,10,4.70048036579242,English
blunder,110,7,TRUE,7,4.70048036579242,English
supernatural,110,10,TRUE,12,4.70048036579242,English
toil,110,4,TRUE,4,4.70048036579242,English
chaplain,110,7,FALSE,8,4.70048036579242,English
inject,110,6,FALSE,6,4.70048036579242,English
squirrel,110,6,TRUE,8,4.70048036579242,English
cliche,110,6,TRUE,6,4.70048036579242,English
vibrate,110,8,FALSE,7,4.70048036579242,English
overt,110,5,TRUE,5,4.70048036579242,English
trolley,110,5,FALSE,7,4.70048036579242,English
waver,110,6,FALSE,5,4.70048036579242,English
mourn,110,3,TRUE,5,4.70048036579242,English
squeal,110,5,TRUE,6,4.70048036579242,English
risky,110,5,FALSE,5,4.70048036579242,English
supervisor,110,10,FALSE,10,4.70048036579242,English
marital,109,6,FALSE,7,4.69134788222914,English
superstition,109,10,FALSE,12,4.69134788222914,English
lowland,109,7,FALSE,7,4.69134788222914,English
paradoxically,109,12,FALSE,13,4.69134788222914,English
luxurious,109,10,FALSE,9,4.69134788222914,English
outing,109,5,FALSE,6,4.69134788222914,English
Czech,109,4,TRUE,5,4.69134788222914,English
apache,109,4,TRUE,6,4.69134788222914,English
extinction,109,9,FALSE,10,4.69134788222914,English
brutality,109,9,FALSE,9,4.69134788222914,English
brute,109,4,TRUE,5,4.69134788222914,English
bomber,109,5,FALSE,6,4.69134788222914,English
loo,109,2,TRUE,3,4.69134788222914,English
detest,109,6,FALSE,6,4.69134788222914,English
artificially,109,8,FALSE,12,4.69134788222914,English
gladly,109,6,FALSE,6,4.69134788222914,English
canoe,109,4,TRUE,5,4.69134788222914,English
vicarage,109,7,FALSE,8,4.69134788222914,English
quota,109,6,TRUE,5,4.69134788222914,English
lone,109,4,TRUE,4,4.69134788222914,English
destroyer,109,9,FALSE,9,4.69134788222914,English
frantically,109,10,FALSE,11,4.69134788222914,English
cheaply,109,6,FALSE,7,4.69134788222914,English
apprentice,109,8,TRUE,10,4.69134788222914,English
visiting,109,7,TRUE,8,4.69134788222914,English
camouflage,109,8,TRUE,10,4.69134788222914,English
charitable,108,9,FALSE,10,4.68213122712422,English
dedication,108,13,FALSE,10,4.68213122712422,English
heighten,108,5,FALSE,8,4.68213122712422,English
plum,108,4,TRUE,4,4.68213122712422,English
artery,108,5,FALSE,6,4.68213122712422,English
twelfth,108,6,TRUE,7,4.68213122712422,English
Venus,108,5,FALSE,5,4.68213122712422,English
diversion,108,7,FALSE,9,4.68213122712422,English
sullen,108,5,FALSE,6,4.68213122712422,English
hedgerow,108,6,FALSE,8,4.68213122712422,English
brink,108,5,TRUE,5,4.68213122712422,English
diplomacy,108,10,FALSE,9,4.68213122712422,English
distraction,108,9,FALSE,11,4.68213122712422,English
glue,108,3,TRUE,4,4.68213122712422,English
yacht,108,3,TRUE,5,4.68213122712422,English
conveniently,108,12,FALSE,12,4.68213122712422,English
intruder,108,8,FALSE,8,4.68213122712422,English
marshal,107,4,TRUE,7,4.67282883446191,English
infantile,107,9,FALSE,9,4.67282883446191,English
stores,107,4,TRUE,6,4.67282883446191,English
provocation,107,11,FALSE,11,4.67282883446191,English
kerb,107,3,TRUE,4,4.67282883446191,English
hazardous,107,7,FALSE,9,4.67282883446191,English
salvage,107,6,TRUE,7,4.67282883446191,English
portfolio,107,10,FALSE,9,4.67282883446191,English
lag,107,3,TRUE,3,4.67282883446191,English
correction,107,7,FALSE,10,4.67282883446191,English
lantern,107,6,TRUE,7,4.67282883446191,English
keeping,107,5,TRUE,7,4.67282883446191,English
leisurely,107,6,TRUE,9,4.67282883446191,English
affiliate,107,8,FALSE,9,4.67282883446191,English
hypnotize,107,9,FALSE,9,4.67282883446191,English
adultery,107,8,FALSE,8,4.67282883446191,English
railing,107,6,TRUE,7,4.67282883446191,English
spurt,107,4,TRUE,5,4.67282883446191,English
slacks,107,5,FALSE,6,4.67282883446191,English
succumb,107,5,TRUE,7,4.67282883446191,English
royalty,107,7,FALSE,7,4.67282883446191,English
Mafia,107,5,FALSE,5,4.67282883446191,English
dilute,107,7,TRUE,6,4.67282883446191,English
materialize,107,12,FALSE,11,4.67282883446191,English
fluctuation,107,11,FALSE,11,4.67282883446191,English
savour,107,6,TRUE,6,4.67282883446191,English
Sicily,107,6,FALSE,6,4.67282883446191,English
wasp,107,4,TRUE,4,4.67282883446191,English
ma,107,2,TRUE,2,4.67282883446191,English
diagnose,107,9,FALSE,8,4.67282883446191,English
differential,107,9,TRUE,12,4.67282883446191,English
sleek,106,4,TRUE,5,4.66343909411207,English
drainage,106,7,FALSE,8,4.66343909411207,English
casino,106,7,TRUE,6,4.66343909411207,English
restoration,106,10,FALSE,11,4.66343909411207,English
vagina,106,7,TRUE,6,4.66343909411207,English
overwhelmingly,106,13,FALSE,14,4.66343909411207,English
stiffen,106,5,FALSE,7,4.66343909411207,English
animate,106,6,TRUE,7,4.66343909411207,English
con,106,3,TRUE,3,4.66343909411207,English
dessert,106,5,TRUE,7,4.66343909411207,English
fluent,106,6,FALSE,6,4.66343909411207,English
intuition,106,8,FALSE,9,4.66343909411207,English
disappearance,106,10,FALSE,13,4.66343909411207,English
mainstream,106,9,FALSE,10,4.66343909411207,English
Gregory,106,7,FALSE,7,4.66343909411207,English
elimination,106,10,FALSE,11,4.66343909411207,English
riding,106,6,TRUE,6,4.66343909411207,English
unhappiness,106,9,FALSE,11,4.66343909411207,English
tar,106,3,TRUE,3,4.66343909411207,English
papa,106,4,TRUE,4,4.66343909411207,English
prosper,106,7,TRUE,7,4.66343909411207,English
toxic,106,6,FALSE,5,4.66343909411207,English
willingly,106,7,FALSE,9,4.66343909411207,English
saying,106,5,TRUE,6,4.66343909411207,English
abnormal,105,6,FALSE,8,4.65396035015752,English
mortality,105,8,FALSE,9,4.65396035015752,English
radiate,105,8,FALSE,7,4.65396035015752,English
settler,105,6,FALSE,7,4.65396035015752,English
pollen,105,5,TRUE,6,4.65396035015752,English
undesirable,105,12,TRUE,11,4.65396035015752,English
flushed,105,5,TRUE,7,4.65396035015752,English
roadside,105,8,TRUE,8,4.65396035015752,English
inferiority,105,12,FALSE,11,4.65396035015752,English
sophistication,105,12,FALSE,14,4.65396035015752,English
bellow,105,5,TRUE,6,4.65396035015752,English
wince,105,4,TRUE,5,4.65396035015752,English
memorandum,105,10,FALSE,10,4.65396035015752,English
warhead,105,5,FALSE,7,4.65396035015752,English
embed,105,5,FALSE,5,4.65396035015752,English
occurrence,105,7,FALSE,10,4.65396035015752,English
antiquity,105,9,FALSE,9,4.65396035015752,English
unease,105,4,FALSE,6,4.65396035015752,English
amity,105,5,FALSE,5,4.65396035015752,English
caster,105,6,FALSE,6,4.65396035015752,English
duplicate,105,9,TRUE,9,4.65396035015752,English
bland,104,5,TRUE,5,4.64439089914137,English
veterinary,104,10,FALSE,10,4.64439089914137,English
creed,104,4,TRUE,5,4.64439089914137,English
insulate,104,9,FALSE,8,4.64439089914137,English
confinement,104,11,FALSE,11,4.64439089914137,English
admiral,104,7,TRUE,7,4.64439089914137,English
stratum,104,7,FALSE,7,4.64439089914137,English
converge,104,6,FALSE,8,4.64439089914137,English
exaggeration,104,11,FALSE,12,4.64439089914137,English
tiptoe,104,6,TRUE,6,4.64439089914137,English
extremist,104,10,FALSE,9,4.64439089914137,English
bookshop,104,6,FALSE,8,4.64439089914137,English
frightful,104,8,FALSE,9,4.64439089914137,English
powerfully,104,8,FALSE,10,4.64439089914137,English
don,104,3,TRUE,3,4.64439089914137,English
coral,104,5,TRUE,5,4.64439089914137,English
freight,104,5,TRUE,7,4.64439089914137,English
seaweed,104,5,FALSE,7,4.64439089914137,English
dimensions,104,8,TRUE,10,4.64439089914137,English
albeit,104,6,FALSE,6,4.64439089914137,English
stimulating,104,12,TRUE,11,4.64439089914137,English
churn,104,4,TRUE,5,4.64439089914137,English
soya,104,4,TRUE,4,4.64439089914137,English
Philippine,104,7,TRUE,10,4.64439089914137,English
cone,104,4,TRUE,4,4.64439089914137,English
commentary,104,9,FALSE,10,4.64439089914137,English
muster,104,6,TRUE,6,4.64439089914137,English
exodus,104,7,FALSE,6,4.64439089914137,English
familiarity,104,11,FALSE,11,4.64439089914137,English
deliberation,104,11,FALSE,12,4.64439089914137,English
doubly,104,5,FALSE,6,4.64439089914137,English
peach,104,4,TRUE,5,4.64439089914137,English
travelling,103,7,TRUE,10,4.63472898822964,English
coronation,103,8,FALSE,10,4.63472898822964,English
poker,103,6,TRUE,5,4.63472898822964,English
commandment,103,10,FALSE,11,4.63472898822964,English
nickname,103,7,TRUE,8,4.63472898822964,English
dismantle,103,8,FALSE,9,4.63472898822964,English
blackboard,103,7,FALSE,10,4.63472898822964,English
villain,103,5,TRUE,7,4.63472898822964,English
handbook,103,7,FALSE,8,4.63472898822964,English
dishonest,103,8,FALSE,9,4.63472898822964,English
sensibly,103,8,FALSE,8,4.63472898822964,English
luminous,103,7,FALSE,8,4.63472898822964,English
rating,103,6,TRUE,6,4.63472898822964,English
showing,103,5,TRUE,7,4.63472898822964,English
inconvenience,103,12,TRUE,13,4.63472898822964,English
dietary,103,8,FALSE,7,4.63472898822964,English
lumber,103,6,TRUE,6,4.63472898822964,English
triple,103,5,TRUE,6,4.63472898822964,English
latent,103,7,FALSE,6,4.63472898822964,English
caste,103,4,TRUE,5,4.63472898822964,English
grocer,103,7,FALSE,6,4.63472898822964,English
disability,103,10,FALSE,10,4.63472898822964,English
affirm,103,4,FALSE,6,4.63472898822964,English
cooper,103,5,FALSE,6,4.63472898822964,English
master's,102,6,FALSE,8,4.62497281328427,English
collaboration,102,11,FALSE,13,4.62497281328427,English
nappy,102,4,FALSE,5,4.62497281328427,English
vocal,102,5,TRUE,5,4.62497281328427,English
airplane,102,7,FALSE,8,4.62497281328427,English
portico,102,7,FALSE,7,4.62497281328427,English
mystical,102,7,FALSE,8,4.62497281328427,English
barrister,102,8,FALSE,9,4.62497281328427,English
sensual,102,8,FALSE,7,4.62497281328427,English
reconstruction,102,11,FALSE,14,4.62497281328427,English
patronage,102,8,FALSE,9,4.62497281328427,English
census,102,6,TRUE,6,4.62497281328427,English
symbolism,102,10,FALSE,9,4.62497281328427,English
yearn,102,3,TRUE,5,4.62497281328427,English
turf,102,3,TRUE,4,4.62497281328427,English
entrepreneur,102,11,FALSE,12,4.62497281328427,English
dependency,102,10,FALSE,10,4.62497281328427,English
insecurity,102,11,FALSE,10,4.62497281328427,English
bulky,102,5,FALSE,5,4.62497281328427,English
grocery,102,8,FALSE,7,4.62497281328427,English
dependant,102,9,FALSE,9,4.62497281328427,English
ledger,102,5,FALSE,6,4.62497281328427,English
ethic,102,4,FALSE,5,4.62497281328427,English
Allah,102,3,FALSE,5,4.62497281328427,English
prophecy,102,7,FALSE,8,4.62497281328427,English
smuggle,102,5,TRUE,7,4.62497281328427,English
armpit,102,5,FALSE,6,4.62497281328427,English
honeymoon,102,7,TRUE,9,4.62497281328427,English
parson,102,4,TRUE,6,4.62497281328427,English
whereabouts,102,9,TRUE,11,4.62497281328427,English
compatible,102,9,FALSE,10,4.62497281328427,English
scepticism,102,11,FALSE,10,4.62497281328427,English
determinant,101,10,FALSE,11,4.61512051684126,English
snack,101,4,TRUE,5,4.61512051684126,English
unilateral,101,10,FALSE,10,4.61512051684126,English
perpetuate,101,10,FALSE,10,4.61512051684126,English
pains,101,5,TRUE,5,4.61512051684126,English
data,101,5,TRUE,4,4.61512051684126,English
wellington,101,8,FALSE,10,4.61512051684126,English
angular,101,8,FALSE,7,4.61512051684126,English
prosecutor,101,11,FALSE,10,4.61512051684126,English
discreetly,101,9,FALSE,10,4.61512051684126,English
tortoise,101,5,TRUE,8,4.61512051684126,English
pious,101,5,TRUE,5,4.61512051684126,English
mince,101,4,TRUE,5,4.61512051684126,English
vicinity,101,8,FALSE,8,4.61512051684126,English
hurdle,100,4,TRUE,6,4.60517018598809,English
fervour,100,5,FALSE,7,4.60517018598809,English
dossier,100,6,FALSE,7,4.60517018598809,English
trance,100,5,TRUE,6,4.60517018598809,English
fairness,100,6,FALSE,8,4.60517018598809,English
crocodile,100,9,TRUE,9,4.60517018598809,English
Austrian,100,7,TRUE,8,4.60517018598809,English
idealism,100,10,FALSE,8,4.60517018598809,English
prowl,100,5,TRUE,5,4.60517018598809,English
populate,100,9,FALSE,8,4.60517018598809,English
heading,100,5,TRUE,7,4.60517018598809,English
compass,100,6,TRUE,7,4.60517018598809,English
agitated,100,9,TRUE,8,4.60517018598809,English
disarm,100,5,FALSE,6,4.60517018598809,English
outset,100,6,TRUE,6,4.60517018598809,English
staple,100,6,TRUE,6,4.60517018598809,English
nitrate,100,8,FALSE,7,4.60517018598809,English
censor,100,6,TRUE,6,4.60517018598809,English
materialism,100,13,FALSE,11,4.60517018598809,English
protocol,100,9,TRUE,8,4.60517018598809,English
repress,100,6,FALSE,7,4.60517018598809,English
handwriting,100,10,FALSE,11,4.60517018598809,English
chopper,100,6,FALSE,7,4.60517018598809,English
Baptist,100,7,TRUE,7,4.60517018598809,English
ninth,100,5,TRUE,5,4.60517018598809,English
brightness,100,8,FALSE,10,4.60517018598809,English
specialization,100,12,FALSE,14,4.60517018598809,English
retrospect,100,11,FALSE,10,4.60517018598809,English
powerless,100,7,FALSE,9,4.60517018598809,English
irrespective,100,12,FALSE,12,4.60517018598809,English
mom,100,3,TRUE,3,4.60517018598809,English
rum,100,3,TRUE,3,4.60517018598809,English
gender,100,6,FALSE,6,4.60517018598809,English
forum,100,5,FALSE,5,4.60517018598809,English
Chile,100,5,FALSE,5,4.60517018598809,English
filth,100,4,TRUE,5,4.60517018598809,English
discredit,99,9,TRUE,9,4.59511985013459,English
shorthand,99,7,FALSE,9,4.59511985013459,English
loathe,99,4,TRUE,6,4.59511985013459,English
stag,99,4,TRUE,4,4.59511985013459,English
exterior,99,10,TRUE,8,4.59511985013459,English
Syrian,99,6,TRUE,6,4.59511985013459,English
interim,99,7,TRUE,7,4.59511985013459,English
redundant,99,9,FALSE,9,4.59511985013459,English
obscenity,99,8,FALSE,9,4.59511985013459,English
compelling,99,8,TRUE,10,4.59511985013459,English
binding,99,7,TRUE,7,4.59511985013459,English
chilly,99,5,FALSE,6,4.59511985013459,English
Greenwich,99,6,FALSE,9,4.59511985013459,English
sovereign,99,6,TRUE,9,4.59511985013459,English
discourse,99,6,FALSE,9,4.59511985013459,English
contentment,99,11,FALSE,11,4.59511985013459,English
mantelpiece,99,8,FALSE,11,4.59511985013459,English
hanging,99,5,TRUE,7,4.59511985013459,English
Leo,99,4,TRUE,3,4.59511985013459,English
paperback,99,8,FALSE,9,4.59511985013459,English
sweetness,99,7,FALSE,9,4.59511985013459,English
undertaking,99,10,TRUE,11,4.59511985013459,English
pedal,99,4,TRUE,5,4.59511985013459,English
finances,99,9,FALSE,8,4.59511985013459,English
detach,99,6,FALSE,6,4.59511985013459,English
alight,99,5,FALSE,6,4.59511985013459,English
levy,99,4,TRUE,4,4.59511985013459,English
totalitarian,98,14,FALSE,12,4.58496747867057,English
universally,98,10,FALSE,11,4.58496747867057,English
overflow,98,8,TRUE,8,4.58496747867057,English
desolate,98,7,TRUE,8,4.58496747867057,English
contractor,98,10,FALSE,10,4.58496747867057,English
picturesque,98,12,FALSE,11,4.58496747867057,English
rotor,98,6,FALSE,5,4.58496747867057,English
falter,98,6,FALSE,6,4.58496747867057,English
accused,98,6,TRUE,7,4.58496747867057,English
peanut,98,5,FALSE,6,4.58496747867057,English
compile,98,7,TRUE,7,4.58496747867057,English
hypocrisy,98,9,FALSE,9,4.58496747867057,English
mesh,98,3,TRUE,4,4.58496747867057,English
wobble,98,4,TRUE,6,4.58496747867057,English
adhere,98,6,FALSE,6,4.58496747867057,English
enthusiast,98,10,FALSE,10,4.58496747867057,English
Miami,98,6,FALSE,5,4.58496747867057,English
gorgeous,98,5,FALSE,8,4.58496747867057,English
parody,98,6,TRUE,6,4.58496747867057,English
photography,98,9,FALSE,11,4.58496747867057,English
physiological,98,11,FALSE,13,4.58496747867057,English
throng,98,4,TRUE,6,4.58496747867057,English
cubic,98,6,FALSE,5,4.58496747867057,English
brilliance,98,8,FALSE,10,4.58496747867057,English
blister,98,7,TRUE,7,4.58496747867057,English
reconstruct,98,10,FALSE,11,4.58496747867057,English
sympathize,97,9,FALSE,10,4.57471097850338,English
poetic,97,7,FALSE,6,4.57471097850338,English
systematically,97,12,FALSE,14,4.57471097850338,English
ritually,97,8,FALSE,8,4.57471097850338,English
hardware,97,7,FALSE,8,4.57471097850338,English
exertion,97,6,FALSE,8,4.57471097850338,English
Syria,97,5,FALSE,5,4.57471097850338,English
meter,97,5,FALSE,5,4.57471097850338,English
curry,97,4,TRUE,5,4.57471097850338,English
radicalism,97,11,FALSE,10,4.57471097850338,English
ramp,97,4,TRUE,4,4.57471097850338,English
itch,97,3,TRUE,4,4.57471097850338,English
refine,97,6,FALSE,6,4.57471097850338,English
brook,97,4,TRUE,5,4.57471097850338,English
avail,97,5,TRUE,5,4.57471097850338,English
wane,97,4,TRUE,4,4.57471097850338,English
fig,97,3,TRUE,3,4.57471097850338,English
bedtime,97,7,FALSE,7,4.57471097850338,English
hike,97,4,TRUE,4,4.57471097850338,English
interrogation,97,12,FALSE,13,4.57471097850338,English
slate,97,5,TRUE,5,4.57471097850338,English
repertoire,97,8,FALSE,10,4.57471097850338,English
unduly,97,7,FALSE,6,4.57471097850338,English
chestnut,97,7,TRUE,8,4.57471097850338,English
drab,96,4,TRUE,4,4.56434819146784,English
grossly,96,7,FALSE,7,4.56434819146784,English
quantum,96,7,FALSE,7,4.56434819146784,English
slither,96,6,TRUE,7,4.56434819146784,English
disconcert,96,13,FALSE,10,4.56434819146784,English
colonize,96,8,FALSE,8,4.56434819146784,English
id,96,2,TRUE,2,4.56434819146784,English
insanity,96,8,FALSE,8,4.56434819146784,English
fingertip,96,8,FALSE,9,4.56434819146784,English
dictator,96,9,FALSE,8,4.56434819146784,English
broadcaster,96,10,FALSE,11,4.56434819146784,English
prune,96,4,TRUE,5,4.56434819146784,English
arid,96,4,FALSE,4,4.56434819146784,English
silhouette,96,6,TRUE,10,4.56434819146784,English
overload,96,8,TRUE,8,4.56434819146784,English
providing,96,9,TRUE,9,4.56434819146784,English
syndrome,96,8,FALSE,8,4.56434819146784,English
gipsy,96,5,FALSE,5,4.56434819146784,English
comer,96,5,FALSE,5,4.56434819146784,English
grid,96,4,TRUE,4,4.56434819146784,English
activate,96,8,FALSE,8,4.56434819146784,English
colonialism,96,13,FALSE,11,4.56434819146784,English
securely,96,8,FALSE,8,4.56434819146784,English
extinct,96,8,FALSE,7,4.56434819146784,English
charcoal,96,7,FALSE,8,4.56434819146784,English
subscribe,96,9,FALSE,9,4.56434819146784,English
earner,96,4,FALSE,6,4.56434819146784,English
shameful,96,7,FALSE,8,4.56434819146784,English
bewitch,96,6,FALSE,7,4.56434819146784,English
deployment,96,10,FALSE,10,4.56434819146784,English
mosquito,96,8,FALSE,8,4.56434819146784,English
mid,96,3,TRUE,3,4.56434819146784,English
insulation,96,10,FALSE,10,4.56434819146784,English
caricature,96,11,TRUE,10,4.56434819146784,English
bankrupt,95,8,TRUE,8,4.55387689160054,English
repeal,95,5,TRUE,6,4.55387689160054,English
conceivably,95,10,FALSE,11,4.55387689160054,English
thirsty,95,5,FALSE,7,4.55387689160054,English
awesome,95,4,FALSE,7,4.55387689160054,English
tutorial,95,9,TRUE,8,4.55387689160054,English
modernization,95,11,FALSE,13,4.55387689160054,English
prolong,95,7,FALSE,7,4.55387689160054,English
humorous,95,8,FALSE,8,4.55387689160054,English
larva,95,4,TRUE,5,4.55387689160054,English
magician,95,6,FALSE,8,4.55387689160054,English
paddle,95,4,TRUE,6,4.55387689160054,English
Cornwall,95,6,FALSE,8,4.55387689160054,English
horrid,95,5,TRUE,6,4.55387689160054,English
revolver,95,8,FALSE,8,4.55387689160054,English
extensively,95,11,FALSE,11,4.55387689160054,English
conservatism,95,12,FALSE,12,4.55387689160054,English
reverence,95,8,TRUE,9,4.55387689160054,English
crumb,95,4,TRUE,5,4.55387689160054,English
rainfall,95,7,FALSE,8,4.55387689160054,English
grandeur,95,7,FALSE,8,4.55387689160054,English
referee,95,6,TRUE,7,4.55387689160054,English
rye,95,3,TRUE,3,4.55387689160054,English
additive,95,6,FALSE,8,4.55387689160054,English
errand,95,5,FALSE,6,4.55387689160054,English
clerical,95,7,FALSE,8,4.55387689160054,English
porridge,95,5,TRUE,8,4.55387689160054,English
downright,95,8,TRUE,9,4.55387689160054,English
Dane,95,4,TRUE,4,4.55387689160054,English
dismal,95,6,FALSE,6,4.55387689160054,English
esteem,94,5,TRUE,6,4.54329478227,English
tram,94,4,TRUE,4,4.54329478227,English
spasm,94,6,TRUE,5,4.54329478227,English
adjacent,94,8,FALSE,8,4.54329478227,English
strenuous,94,9,FALSE,9,4.54329478227,English
gamesmanship,94,11,FALSE,12,4.54329478227,English
symbiosis,94,11,FALSE,9,4.54329478227,English
Sicilian,94,8,TRUE,8,4.54329478227,English
athletics,94,8,FALSE,9,4.54329478227,English
casserole,94,8,TRUE,9,4.54329478227,English
strained,94,7,TRUE,8,4.54329478227,English
mute,94,4,TRUE,4,4.54329478227,English
fortify,94,7,FALSE,7,4.54329478227,English
flinch,94,6,TRUE,6,4.54329478227,English
greatness,94,8,FALSE,9,4.54329478227,English
ancestral,94,9,FALSE,9,4.54329478227,English
authoritative,94,10,FALSE,13,4.54329478227,English
forced,94,4,TRUE,6,4.54329478227,English
insecure,94,8,FALSE,8,4.54329478227,English
blackness,94,7,FALSE,9,4.54329478227,English
geometry,94,8,FALSE,8,4.54329478227,English
relentless,94,9,FALSE,10,4.54329478227,English
blight,94,5,TRUE,6,4.54329478227,English
stewardess,94,8,FALSE,10,4.54329478227,English
sovereignty,94,8,FALSE,11,4.54329478227,English
critique,94,6,FALSE,8,4.54329478227,English
peninsula,94,10,TRUE,9,4.54329478227,English
lush,94,3,TRUE,4,4.54329478227,English
Hungarian,94,10,TRUE,9,4.54329478227,English
flashlight,94,8,FALSE,10,4.54329478227,English
intrusion,94,7,FALSE,9,4.54329478227,English
refinement,94,10,FALSE,10,4.54329478227,English
directory,94,9,FALSE,9,4.54329478227,English
professionally,94,10,FALSE,14,4.54329478227,English
immoral,94,6,FALSE,7,4.54329478227,English
incompatible,94,11,FALSE,12,4.54329478227,English
spawn,94,4,TRUE,5,4.54329478227,English
pinpoint,94,8,TRUE,8,4.54329478227,English
abandonment,94,11,FALSE,11,4.54329478227,English
gracefully,93,9,FALSE,10,4.53259949315326,English
censorship,93,8,FALSE,10,4.53259949315326,English
rupee,93,4,TRUE,5,4.53259949315326,English
impair,93,6,FALSE,6,4.53259949315326,English
pronounced,93,9,TRUE,10,4.53259949315326,English
revision,93,6,FALSE,8,4.53259949315326,English
dinosaur,93,9,TRUE,8,4.53259949315326,English
forgiveness,93,8,FALSE,11,4.53259949315326,English
precarious,93,10,FALSE,10,4.53259949315326,English
uneven,93,7,FALSE,6,4.53259949315326,English
diploma,93,8,TRUE,7,4.53259949315326,English
disparity,93,9,FALSE,9,4.53259949315326,English
skinny,93,5,FALSE,6,4.53259949315326,English
sculptor,93,8,FALSE,8,4.53259949315326,English
provocative,93,10,FALSE,11,4.53259949315326,English
roller,93,6,FALSE,6,4.53259949315326,English
jolt,93,5,TRUE,4,4.53259949315326,English
overturn,93,9,FALSE,8,4.53259949315326,English
baroque,93,5,TRUE,7,4.53259949315326,English
malt,93,4,TRUE,4,4.53259949315326,English
daydream,93,7,TRUE,8,4.53259949315326,English
