WORD,FREQUENCY,PHONEME_LENGTH,MONOMORPHEME,ORTHO_LENGTH,LOG_FREQ,LANG
zusammenwirken,17,13,FALSE,14,2.83321334405622,German
Bastion,17,7,FALSE,7,2.83321334405622,German
Story,17,5,TRUE,5,2.83321334405622,German
Safari,17,6,FALSE,6,2.83321334405622,German
Immunitaet,17,8,FALSE,10,2.83321334405622,German
Einweisung,17,9,FALSE,10,2.83321334405622,German
Mixer,17,6,FALSE,5,2.83321334405622,German
Streuung,17,7,FALSE,8,2.83321334405622,German
pfluegen,17,7,TRUE,8,2.83321334405622,German
Unwissenheit,17,11,FALSE,12,2.83321334405622,German
sesshaft,17,7,FALSE,8,2.83321334405622,German
Registrierung,17,11,FALSE,13,2.83321334405622,German
Krampf,17,6,TRUE,6,2.83321334405622,German
Kaukasus,17,8,FALSE,8,2.83321334405622,German
Toechterchen,17,9,FALSE,12,2.83321334405622,German
Handvoll,17,7,FALSE,8,2.83321334405622,German
Zuhause,17,7,FALSE,7,2.83321334405622,German
Ausruf,17,6,TRUE,6,2.83321334405622,German
ueberregional,17,12,FALSE,13,2.83321334405622,German
Sowjetbuerger,17,12,FALSE,13,2.83321334405622,German
Moderne,17,7,FALSE,7,2.83321334405622,German
schnitzen,17,6,TRUE,9,2.83321334405622,German
gutschreiben,17,10,FALSE,12,2.83321334405622,German
uebersiedeln,17,10,FALSE,12,2.83321334405622,German
Gigant,17,6,TRUE,6,2.83321334405622,German
Schrebergarten,17,12,FALSE,14,2.83321334405622,German
pedantisch,17,8,FALSE,10,2.83321334405622,German
Grabmal,17,7,FALSE,7,2.83321334405622,German
Petersilie,17,10,FALSE,10,2.83321334405622,German
Lehrzeit,17,7,FALSE,8,2.83321334405622,German
Melone,17,6,TRUE,6,2.83321334405622,German
Duene,17,4,TRUE,5,2.83321334405622,German
mithalten,17,9,FALSE,9,2.83321334405622,German
Vorleistung,17,10,FALSE,11,2.83321334405622,German
Rueckkauf,17,7,FALSE,9,2.83321334405622,German
Schiffer,17,5,FALSE,8,2.83321334405622,German
Malaria,17,7,FALSE,7,2.83321334405622,German
Tau,17,3,TRUE,3,2.83321334405622,German
Schlucht,17,5,TRUE,8,2.83321334405622,German
ohnedies,17,6,FALSE,8,2.83321334405622,German
Wetterdienst,17,10,FALSE,12,2.83321334405622,German
unklug,17,6,FALSE,6,2.83321334405622,German
durchstossen,17,10,FALSE,12,2.83321334405622,German
Binder,17,6,FALSE,6,2.83321334405622,German
gutwillig,17,8,FALSE,9,2.83321334405622,German
markant,17,7,FALSE,7,2.83321334405622,German
Mittagszeit,17,10,FALSE,11,2.83321334405622,German
verschollen,17,8,TRUE,11,2.83321334405622,German
Improvisation,17,13,FALSE,13,2.83321334405622,German
zweitrangig,17,10,FALSE,11,2.83321334405622,German
achtlos,17,6,FALSE,7,2.83321334405622,German
auskosten,17,9,FALSE,9,2.83321334405622,German
Monsieur,17,5,FALSE,8,2.83321334405622,German
Verschulden,17,9,TRUE,11,2.83321334405622,German
aufschieben,17,8,FALSE,11,2.83321334405622,German
Sergeant,17,7,FALSE,8,2.83321334405622,German
wanken,17,6,TRUE,6,2.83321334405622,German
Pruegel,17,6,TRUE,7,2.83321334405622,German
Schlachthof,17,8,FALSE,11,2.83321334405622,German
Rohoel,17,4,FALSE,6,2.83321334405622,German
Brillant,17,8,FALSE,8,2.83321334405622,German
veruebeln,17,8,FALSE,9,2.83321334405622,German
hineingehen,17,10,FALSE,11,2.83321334405622,German
rueckhaltlos,17,10,FALSE,12,2.83321334405622,German
Liberalitaet,17,11,FALSE,12,2.83321334405622,German
wappnen,17,6,TRUE,7,2.83321334405622,German
Sauerkraut,17,10,FALSE,10,2.83321334405622,German
Mandant,17,7,FALSE,7,2.83321334405622,German
bereinigen,17,10,FALSE,10,2.83321334405622,German
Weisskohl,17,7,FALSE,9,2.83321334405622,German
Allerlei,17,7,TRUE,8,2.83321334405622,German
Haehnchen,17,6,FALSE,9,2.83321334405622,German
Huldigung,17,8,FALSE,9,2.83321334405622,German
Torverhaeltnis,17,13,FALSE,14,2.83321334405622,German
Matratze,17,7,TRUE,8,2.83321334405622,German
heranbilden,17,11,FALSE,11,2.83321334405622,German
Hirte,17,5,FALSE,5,2.83321334405622,German
zahlbar,17,6,FALSE,7,2.83321334405622,German
Schadenfreude,17,11,FALSE,13,2.83321334405622,German
Autorin,17,7,FALSE,7,2.83321334405622,German
Tuerrahmen,17,8,FALSE,10,2.83321334405622,German
uebersetzt,17,8,TRUE,10,2.83321334405622,German
gleichlautend,17,12,FALSE,13,2.83321334405622,German
verspaeten,17,9,FALSE,10,2.83321334405622,German
paaren,17,5,TRUE,6,2.83321334405622,German
Verschleiss,17,8,TRUE,11,2.83321334405622,German
abschieben,17,7,FALSE,10,2.83321334405622,German
Lehrmeister,17,10,FALSE,11,2.83321334405622,German
finanzstark,17,11,FALSE,11,2.83321334405622,German
Spaetsommer,17,9,FALSE,11,2.83321334405622,German
Astrophysik,17,10,FALSE,11,2.83321334405622,German
Geborgenheit,17,12,FALSE,12,2.83321334405622,German
parteilich,17,9,FALSE,10,2.83321334405622,German
Oberhaus,17,8,FALSE,8,2.83321334405622,German
kopieren,17,7,FALSE,8,2.83321334405622,German
durchgeben,17,9,FALSE,10,2.83321334405622,German
Suedwesten,17,9,FALSE,10,2.83321334405622,German
verstoert,17,8,TRUE,9,2.83321334405622,German
Lebensabend,17,11,FALSE,11,2.83321334405622,German
abfeuern,17,8,FALSE,8,2.83321334405622,German
geschmackvoll,17,9,FALSE,13,2.83321334405622,German
Tragfaehigkeit,17,12,FALSE,14,2.83321334405622,German
Franzoesin,17,9,FALSE,10,2.83321334405622,German
Mittelmeerraum,17,12,FALSE,14,2.83321334405622,German
verstauben,17,10,FALSE,10,2.83321334405622,German
Terrain,17,5,TRUE,7,2.83321334405622,German
Suedost,17,6,FALSE,7,2.83321334405622,German
faulen,17,6,TRUE,6,2.83321334405622,German
Yacht,17,4,TRUE,5,2.83321334405622,German
verfliegen,17,9,FALSE,10,2.83321334405622,German
Legitimitaet,17,11,FALSE,12,2.83321334405622,German
mutwillig,17,8,FALSE,9,2.83321334405622,German
verwehen,17,7,FALSE,8,2.83321334405622,German
Teilzahlung,17,9,FALSE,11,2.83321334405622,German
ungeniert,17,8,FALSE,9,2.83321334405622,German
tolerant,17,8,FALSE,8,2.83321334405622,German
Schuessel,17,5,TRUE,9,2.83321334405622,German
Hochruf,17,6,FALSE,7,2.83321334405622,German
Kleinarbeit,17,11,FALSE,11,2.83321334405622,German
Buchhandel,17,9,FALSE,10,2.83321334405622,German
verhehlen,17,8,FALSE,9,2.83321334405622,German
Zeh,17,2,TRUE,3,2.83321334405622,German
Kastanie,17,8,TRUE,8,2.83321334405622,German
dergestalt,17,10,FALSE,10,2.83321334405622,German
Menschentum,17,9,FALSE,11,2.83321334405622,German
achtjaehrig,17,8,FALSE,11,2.83321334405622,German
Abtragung,17,8,FALSE,9,2.83321334405622,German
entgegengehen,17,12,FALSE,13,2.83321334405622,German
Radikalismus,17,12,FALSE,12,2.83321334405622,German
belagern,17,8,FALSE,8,2.83321334405622,German
einspannen,17,9,FALSE,10,2.83321334405622,German
ueberbewerten,17,12,FALSE,13,2.83321334405622,German
Wolkenkratzer,17,12,FALSE,13,2.83321334405622,German
irrig,17,4,FALSE,5,2.83321334405622,German
Instandhaltung,17,13,FALSE,14,2.83321334405622,German
Reiseziel,17,8,FALSE,9,2.83321334405622,German
Musikant,17,8,FALSE,8,2.83321334405622,German
zugehoerig,17,9,FALSE,10,2.83321334405622,German
Ritus,17,5,FALSE,5,2.83321334405622,German
Reisepass,17,8,FALSE,9,2.83321334405622,German
Funke,17,5,TRUE,5,2.83321334405622,German
auftreiben,17,10,FALSE,10,2.83321334405622,German
Streitmacht,17,10,FALSE,11,2.83321334405622,German
augenfaellig,17,10,FALSE,12,2.83321334405622,German
reformieren,17,10,FALSE,11,2.83321334405622,German
Genussmittel,17,10,FALSE,12,2.83321334405622,German
Hausbau,17,7,FALSE,7,2.83321334405622,German
Saebel,17,5,TRUE,6,2.83321334405622,German
Tusch,17,3,TRUE,5,2.83321334405622,German
folgenschwer,17,10,FALSE,12,2.83321334405622,German
Marmelade,17,9,TRUE,9,2.83321334405622,German
nachlaessig,17,8,FALSE,11,2.83321334405622,German
Manteltasche,17,10,FALSE,12,2.83321334405622,German
Hexameter,17,10,FALSE,9,2.83321334405622,German
Kreditanstalt,17,13,FALSE,13,2.83321334405622,German
Einsichtnahme,17,11,TRUE,13,2.83321334405622,German
behaften,17,8,FALSE,8,2.83321334405622,German
Schusswaffe,17,7,FALSE,11,2.83321334405622,German
aberglaeubisch,17,11,FALSE,14,2.83321334405622,German
beordern,17,8,FALSE,8,2.83321334405622,German
Management,17,9,FALSE,10,2.83321334405622,German
Plasma,17,6,TRUE,6,2.83321334405622,German
lebenslang,17,9,FALSE,10,2.83321334405622,German
Karfreitag,17,10,TRUE,10,2.83321334405622,German
tags,17,4,FALSE,4,2.83321334405622,German
Uebertretung,17,10,FALSE,12,2.83321334405622,German
Disharmonie,17,10,FALSE,11,2.83321334405622,German
Weitergabe,17,10,TRUE,10,2.83321334405622,German
Vitrine,17,7,FALSE,7,2.83321334405622,German
Wahrzeichen,17,9,FALSE,11,2.83321334405622,German
Anmassung,17,7,FALSE,9,2.83321334405622,German
Neuentwicklung,17,12,FALSE,14,2.83321334405622,German
Vorstufe,17,8,FALSE,8,2.83321334405622,German
Bauplan,17,7,FALSE,7,2.83321334405622,German
Horoskop,17,8,TRUE,8,2.83321334405622,German
Dramatik,17,8,FALSE,8,2.83321334405622,German
Wohnblock,17,7,FALSE,9,2.83321334405622,German
mitbekommen,17,10,FALSE,11,2.83321334405622,German
Gebein,17,6,FALSE,6,2.83321334405622,German
hereinfallen,17,11,FALSE,12,2.83321334405622,German
Mahnmal,17,6,FALSE,7,2.83321334405622,German
jaemmerlich,17,8,FALSE,11,2.83321334405622,German
Voelkerkunde,17,11,FALSE,12,2.83321334405622,German
Waschmaschine,17,9,FALSE,13,2.83321334405622,German
Kuppel,17,5,TRUE,6,2.83321334405622,German
Saeugetier,17,8,FALSE,10,2.83321334405622,German
Oberarm,17,7,FALSE,7,2.83321334405622,German
Zigeuner,17,8,FALSE,8,2.83321334405622,German
Spann,17,4,TRUE,5,2.83321334405622,German
Blindheit,17,9,FALSE,9,2.83321334405622,German
praeparieren,17,10,FALSE,12,2.83321334405622,German
Mondlicht,17,8,FALSE,9,2.83321334405622,German
Musterbeispiel,17,13,FALSE,14,2.83321334405622,German
Wortschatz,17,7,FALSE,10,2.83321334405622,German
adlig,17,5,FALSE,5,2.83321334405622,German
Ehrlichkeit,17,9,FALSE,11,2.83321334405622,German
Pflaume,17,7,TRUE,7,2.83321334405622,German
Pfau,17,4,TRUE,4,2.83321334405622,German
ausweichend,17,10,TRUE,11,2.83321334405622,German
ueberrunden,17,10,FALSE,11,2.83321334405622,German
umringen,17,7,FALSE,8,2.83321334405622,German
Greuel,17,6,TRUE,6,2.83321334405622,German
elterlich,17,8,FALSE,9,2.83321334405622,German
Mutmassung,17,8,FALSE,10,2.83321334405622,German
Krimi,17,5,FALSE,5,2.83321334405622,German
Zaehigkeit,17,8,FALSE,10,2.83321334405622,German
Rindfleisch,17,9,FALSE,11,2.83321334405622,German
Zifferblatt,17,9,FALSE,11,2.83321334405622,German
Aufruhr,17,6,FALSE,7,2.83321334405622,German
lahm,17,3,TRUE,4,2.83321334405622,German
adaequat,17,7,FALSE,8,2.83321334405622,German
Staatsvertrag,17,11,FALSE,13,2.83321334405622,German
Vereidigung,17,10,FALSE,11,2.83321334405622,German
Zumutung,17,7,FALSE,8,2.83321334405622,German
Flugreise,17,9,FALSE,9,2.83321334405622,German
blendend,17,8,TRUE,8,2.83321334405622,German
minderwertig,17,12,FALSE,12,2.83321334405622,German
begrifflich,17,9,FALSE,11,2.83321334405622,German
linksgerichtet,17,13,FALSE,14,2.83321334405622,German
Verkehrung,17,8,FALSE,10,2.83321334405622,German
Gentleman,17,8,FALSE,9,2.83321334405622,German
Suehne,17,4,TRUE,6,2.83321334405622,German
Dialektik,17,9,FALSE,9,2.83321334405622,German
Etwas,17,5,TRUE,5,2.83321334405622,German
Traurigkeit,17,11,FALSE,11,2.83321334405622,German
Exempel,17,8,FALSE,7,2.83321334405622,German
Schmied,17,4,TRUE,7,2.83321334405622,German
ballistisch,17,8,FALSE,11,2.83321334405622,German
Sprunglauf,17,9,FALSE,10,2.83321334405622,German
Dolch,17,4,FALSE,5,2.83321334405622,German
Donnerwetter,17,10,FALSE,12,2.83321334405622,German
Installation,17,11,FALSE,12,2.83321334405622,German
aufraeumen,17,9,FALSE,10,2.83321334405622,German
Sendbote,17,8,FALSE,8,2.83321334405622,German
Einheimische,17,10,TRUE,12,2.83321334405622,German
Schneesturm,17,8,FALSE,11,2.83321334405622,German
selbstkritisch,17,12,FALSE,14,2.83321334405622,German
Mordanschlag,17,10,FALSE,12,2.83321334405622,German
lindern,17,7,FALSE,7,2.83321334405622,German
verwittern,17,9,FALSE,10,2.83321334405622,German
hauchduenn,17,7,FALSE,10,2.83321334405622,German
entspinnen,17,9,FALSE,10,2.83321334405622,German
drunter,17,7,FALSE,7,2.83321334405622,German
linksradikal,16,12,FALSE,12,2.77258872223978,German
Nachtigall,16,8,FALSE,10,2.77258872223978,German
rasseln,16,6,TRUE,7,2.77258872223978,German
suendigen,16,8,FALSE,9,2.77258872223978,German
Schriftsprache,16,11,FALSE,14,2.77258872223978,German
Aussoehnung,16,8,FALSE,11,2.77258872223978,German
Behagen,16,7,TRUE,7,2.77258872223978,German
Herausbildung,16,12,FALSE,13,2.77258872223978,German
Hausherr,16,7,FALSE,8,2.77258872223978,German
Abstrich,16,7,TRUE,8,2.77258872223978,German
codieren,16,7,FALSE,8,2.77258872223978,German
Rechtslage,16,8,FALSE,10,2.77258872223978,German
absorbieren,16,10,FALSE,11,2.77258872223978,German
Wintermonat,16,11,FALSE,11,2.77258872223978,German
beschenken,16,8,FALSE,10,2.77258872223978,German
Sammelband,16,9,FALSE,10,2.77258872223978,German
Zwerg,16,5,TRUE,5,2.77258872223978,German
College,16,6,FALSE,7,2.77258872223978,German
Mischling,16,6,FALSE,9,2.77258872223978,German
Schoepferkraft,16,11,FALSE,14,2.77258872223978,German
einreihen,16,8,FALSE,9,2.77258872223978,German
schlaflos,16,7,FALSE,9,2.77258872223978,German
rassisch,16,5,FALSE,8,2.77258872223978,German
angetrunken,16,11,TRUE,11,2.77258872223978,German
versehentlich,16,11,FALSE,13,2.77258872223978,German
Untertasse,16,9,FALSE,10,2.77258872223978,German
Koerpergewicht,16,12,FALSE,14,2.77258872223978,German
Preisliste,16,10,FALSE,10,2.77258872223978,German
Mehreinnahme,16,10,FALSE,12,2.77258872223978,German
einsammeln,16,9,FALSE,10,2.77258872223978,German
Hintertuer,16,9,FALSE,10,2.77258872223978,German
telegrafisch,16,10,FALSE,12,2.77258872223978,German
Privatklinik,16,12,FALSE,12,2.77258872223978,German
Seeufer,16,6,FALSE,7,2.77258872223978,German
unbewaeltigt,16,11,FALSE,12,2.77258872223978,German
beachtenswert,16,12,FALSE,13,2.77258872223978,German
sibirisch,16,7,FALSE,9,2.77258872223978,German
nagelneu,16,8,FALSE,8,2.77258872223978,German
aufrollen,16,8,FALSE,9,2.77258872223978,German
Naht,16,3,TRUE,4,2.77258872223978,German
Staudamm,16,7,FALSE,8,2.77258872223978,German
Mitgefuehl,16,8,FALSE,10,2.77258872223978,German
Anzeigenteil,16,12,FALSE,12,2.77258872223978,German
wogegen,16,7,FALSE,7,2.77258872223978,German
Ellbogen,16,7,FALSE,8,2.77258872223978,German
Bahre,16,4,TRUE,5,2.77258872223978,German
Traegerrakete,16,12,FALSE,13,2.77258872223978,German
Anilin,16,6,FALSE,6,2.77258872223978,German
Gammler,16,6,FALSE,7,2.77258872223978,German
verkaeuflich,16,10,FALSE,12,2.77258872223978,German
Reorganisation,16,14,FALSE,14,2.77258872223978,German
Nutzniesser,16,8,FALSE,11,2.77258872223978,German
erdenklich,16,9,FALSE,10,2.77258872223978,German
aufstossen,16,9,FALSE,10,2.77258872223978,German
Legitimation,16,12,FALSE,12,2.77258872223978,German
Extremist,16,10,FALSE,9,2.77258872223978,German
Hausflur,16,8,FALSE,8,2.77258872223978,German
Waescheleine,16,9,FALSE,12,2.77258872223978,German
Anpfiff,16,6,TRUE,7,2.77258872223978,German
vereinnahmen,16,11,FALSE,12,2.77258872223978,German
Beil,16,4,TRUE,4,2.77258872223978,German
Stachel,16,6,FALSE,7,2.77258872223978,German
aufkaufen,16,9,FALSE,9,2.77258872223978,German
dunkelgruen,16,10,FALSE,11,2.77258872223978,German
Haendedruck,16,9,FALSE,11,2.77258872223978,German
Schulrat,16,6,FALSE,8,2.77258872223978,German
Metzgerei,16,8,FALSE,9,2.77258872223978,German
Hupe,16,4,TRUE,4,2.77258872223978,German
Schenkung,16,6,FALSE,9,2.77258872223978,German
Hilfestellung,16,11,FALSE,13,2.77258872223978,German
Dinar,16,5,FALSE,5,2.77258872223978,German
verbitten,16,8,FALSE,9,2.77258872223978,German
ebenbuertig,16,10,FALSE,11,2.77258872223978,German
biegsam,16,6,FALSE,7,2.77258872223978,German
unnachgiebig,16,10,FALSE,12,2.77258872223978,German
lodern,16,6,TRUE,6,2.77258872223978,German
Rumor,16,5,TRUE,5,2.77258872223978,German
Selbst,16,6,TRUE,6,2.77258872223978,German
Geistigkeit,16,11,FALSE,11,2.77258872223978,German
Tonnage,16,6,FALSE,7,2.77258872223978,German
Biss,16,3,TRUE,4,2.77258872223978,German
sosehr,16,5,FALSE,6,2.77258872223978,German
nahekommen,16,8,FALSE,10,2.77258872223978,German
Embryo,16,6,FALSE,6,2.77258872223978,German
ueberspielen,16,10,FALSE,12,2.77258872223978,German
Umarmung,16,7,FALSE,8,2.77258872223978,German
veranlagt,16,9,TRUE,9,2.77258872223978,German
Drehung,16,5,FALSE,7,2.77258872223978,German
Perfektion,16,10,FALSE,10,2.77258872223978,German
mitziehen,16,7,FALSE,9,2.77258872223978,German
Gleichstellung,16,11,FALSE,14,2.77258872223978,German
gediegen,16,7,TRUE,8,2.77258872223978,German
Dienstzeit,16,9,FALSE,10,2.77258872223978,German
Kommandantur,16,11,FALSE,12,2.77258872223978,German
Fruchtbarkeit,16,12,FALSE,13,2.77258872223978,German
Moped,16,5,FALSE,5,2.77258872223978,German
begnadigen,16,10,FALSE,10,2.77258872223978,German
Entruestung,16,9,FALSE,11,2.77258872223978,German
unangebracht,16,11,FALSE,12,2.77258872223978,German
Strafprozess,16,11,FALSE,12,2.77258872223978,German
todmuede,16,7,FALSE,8,2.77258872223978,German
abstecken,16,8,FALSE,9,2.77258872223978,German
Gegengewicht,16,11,FALSE,12,2.77258872223978,German
Mitnahme,16,7,FALSE,8,2.77258872223978,German
offenhalten,16,10,FALSE,11,2.77258872223978,German
zuvorkommen,16,10,FALSE,11,2.77258872223978,German
Schaffner,16,6,FALSE,9,2.77258872223978,German
diszipliniert,16,12,TRUE,13,2.77258872223978,German
Birke,16,5,TRUE,5,2.77258872223978,German
Bademantel,16,10,FALSE,10,2.77258872223978,German
Nachsicht,16,7,TRUE,9,2.77258872223978,German
kuemmerlich,16,8,FALSE,11,2.77258872223978,German
Feigling,16,7,FALSE,8,2.77258872223978,German
dampfen,16,7,TRUE,7,2.77258872223978,German
abkuehlen,16,7,FALSE,9,2.77258872223978,German
Glosse,16,5,TRUE,6,2.77258872223978,German
taktvoll,16,7,FALSE,8,2.77258872223978,German
Fremdsprache,16,11,FALSE,12,2.77258872223978,German
eingebildet,16,11,TRUE,11,2.77258872223978,German
resigniert,16,9,FALSE,10,2.77258872223978,German
Referendar,16,10,FALSE,10,2.77258872223978,German
Arche,16,4,TRUE,5,2.77258872223978,German
Aussetzung,16,8,FALSE,10,2.77258872223978,German
Spesen,16,6,TRUE,6,2.77258872223978,German
Abdruck,16,6,TRUE,7,2.77258872223978,German
Gestruepp,16,7,TRUE,9,2.77258872223978,German
Triebkraft,16,9,FALSE,10,2.77258872223978,German
durchstehen,16,9,FALSE,11,2.77258872223978,German
Moeller,16,5,TRUE,7,2.77258872223978,German
manuell,16,6,FALSE,7,2.77258872223978,German
Steige,16,6,FALSE,6,2.77258872223978,German
Schwamm,16,4,TRUE,7,2.77258872223978,German
kompakt,16,7,TRUE,7,2.77258872223978,German
substantiell,16,11,FALSE,12,2.77258872223978,German
rar,16,3,TRUE,3,2.77258872223978,German
Freitod,16,7,FALSE,7,2.77258872223978,German
Iris,16,4,TRUE,4,2.77258872223978,German
Steuerberater,16,13,FALSE,13,2.77258872223978,German
Rohbau,16,5,FALSE,6,2.77258872223978,German
Rueckflug,16,7,FALSE,9,2.77258872223978,German
durchfallen,16,9,FALSE,11,2.77258872223978,German
Lichtquelle,16,9,FALSE,11,2.77258872223978,German
Arktis,16,6,FALSE,6,2.77258872223978,German
verrutschen,16,9,FALSE,11,2.77258872223978,German
Hebamme,16,6,FALSE,7,2.77258872223978,German
Spedition,16,9,FALSE,9,2.77258872223978,German
verhoehnen,16,8,FALSE,10,2.77258872223978,German
verriegeln,16,9,FALSE,10,2.77258872223978,German
Vertagung,16,8,FALSE,9,2.77258872223978,German
Titeltraeger,16,11,FALSE,12,2.77258872223978,German
disponieren,16,10,FALSE,11,2.77258872223978,German
prangen,16,6,TRUE,7,2.77258872223978,German
Innenseite,16,9,FALSE,10,2.77258872223978,German
Muendung,16,6,FALSE,8,2.77258872223978,German
Provokateur,16,10,FALSE,11,2.77258872223978,German
Unterschlagung,16,11,FALSE,14,2.77258872223978,German
nahebringen,16,9,FALSE,11,2.77258872223978,German
delikat,16,7,FALSE,7,2.77258872223978,German
Stammtisch,16,7,FALSE,10,2.77258872223978,German
Negativ,16,7,TRUE,7,2.77258872223978,German
Haube,16,5,TRUE,5,2.77258872223978,German
Pressestimme,16,10,FALSE,12,2.77258872223978,German
zaristisch,16,8,FALSE,10,2.77258872223978,German
saftig,16,6,FALSE,6,2.77258872223978,German
blassen,16,6,TRUE,7,2.77258872223978,German
Eins,16,4,TRUE,4,2.77258872223978,German
Pianist,16,7,FALSE,7,2.77258872223978,German
Verborgenheit,16,13,FALSE,13,2.77258872223978,German
Intention,16,9,FALSE,9,2.77258872223978,German
Beutel,16,6,TRUE,6,2.77258872223978,German
verdrehen,16,8,FALSE,9,2.77258872223978,German
Zahlenlotto,16,9,FALSE,11,2.77258872223978,German
Unwille,16,6,FALSE,7,2.77258872223978,German
Reflex,16,7,FALSE,6,2.77258872223978,German
Unterton,16,8,FALSE,8,2.77258872223978,German
Gefaehrte,16,7,FALSE,9,2.77258872223978,German
Baumstamm,16,8,FALSE,9,2.77258872223978,German
Privatperson,16,12,FALSE,12,2.77258872223978,German
losreissen,16,9,FALSE,10,2.77258872223978,German
Suedhang,16,6,FALSE,8,2.77258872223978,German
Einer,16,5,FALSE,5,2.77258872223978,German
Werkstueck,16,8,FALSE,10,2.77258872223978,German
Verschleppung,16,9,FALSE,13,2.77258872223978,German
entlohnen,16,8,FALSE,9,2.77258872223978,German
Harmonisierung,16,12,FALSE,14,2.77258872223978,German
Primitive,16,9,FALSE,9,2.77258872223978,German
unerfahren,16,9,FALSE,10,2.77258872223978,German
verschiebbar,16,9,FALSE,12,2.77258872223978,German
unverheiratet,16,13,FALSE,13,2.77258872223978,German
Zwilling,16,6,TRUE,8,2.77258872223978,German
chirurgisch,16,8,FALSE,11,2.77258872223978,German
Technikum,16,8,FALSE,9,2.77258872223978,German
Pest,16,4,TRUE,4,2.77258872223978,German
angestammt,16,9,FALSE,10,2.77258872223978,German
Saturn,16,6,FALSE,6,2.77258872223978,German
undankbar,16,9,FALSE,9,2.77258872223978,German
Funkturm,16,8,FALSE,8,2.77258872223978,German
Brei,16,4,TRUE,4,2.77258872223978,German
Denkform,16,8,FALSE,8,2.77258872223978,German
Edelstein,16,9,FALSE,9,2.77258872223978,German
Ganzleinen,16,10,TRUE,10,2.77258872223978,German
Vertreterin,16,11,FALSE,11,2.77258872223978,German
Gewoelbe,16,7,FALSE,8,2.77258872223978,German
Echtheit,16,7,FALSE,8,2.77258872223978,German
Pyramide,16,8,FALSE,8,2.77258872223978,German
Entscheid,16,7,TRUE,9,2.77258872223978,German
exotisch,16,7,FALSE,8,2.77258872223978,German
unbeholfen,16,10,FALSE,10,2.77258872223978,German
Roentgen,16,7,TRUE,8,2.77258872223978,German
umkaempfen,16,9,FALSE,10,2.77258872223978,German
stichhaltig,16,10,FALSE,11,2.77258872223978,German
Beanspruchung,16,11,FALSE,13,2.77258872223978,German
Wollust,16,6,FALSE,7,2.77258872223978,German
vielgestaltig,16,12,FALSE,13,2.77258872223978,German
Kampfflugzeug,16,13,FALSE,13,2.77258872223978,German
Impfung,16,6,FALSE,7,2.77258872223978,German
haltlos,16,7,FALSE,7,2.77258872223978,German
willigen,16,7,FALSE,8,2.77258872223978,German
hochmodern,16,9,FALSE,10,2.77258872223978,German
hinauswerfen,16,12,FALSE,12,2.77258872223978,German
Vergeltung,16,9,FALSE,10,2.77258872223978,German
durchringen,16,9,FALSE,11,2.77258872223978,German
Zehnkampf,16,8,FALSE,9,2.77258872223978,German
fortgehen,16,8,FALSE,9,2.77258872223978,German
weihnachtlich,16,10,FALSE,13,2.77258872223978,German
allabendlich,16,10,FALSE,12,2.77258872223978,German
Tablette,16,7,FALSE,8,2.77258872223978,German
ahnden,16,5,TRUE,6,2.77258872223978,German
Liebeskummer,16,10,FALSE,12,2.77258872223978,German
aufstrebend,16,11,TRUE,11,2.77258872223978,German
Geschworene,16,9,FALSE,11,2.77258872223978,German
Laube,16,5,TRUE,5,2.77258872223978,German
Wunschtraum,16,9,FALSE,11,2.77258872223978,German
roeten,16,5,FALSE,6,2.77258872223978,German
zunutze,16,6,FALSE,7,2.77258872223978,German
ungueltig,16,8,FALSE,9,2.77258872223978,German
Nationalist,16,11,FALSE,11,2.77258872223978,German
Penicillin,16,9,TRUE,10,2.77258872223978,German
Obstbaum,16,8,FALSE,8,2.77258872223978,German
Muedigkeit,16,9,FALSE,10,2.77258872223978,German
Schulreform,16,9,FALSE,11,2.77258872223978,German
jedweder,16,8,TRUE,8,2.77258872223978,German
Klausel,16,7,TRUE,7,2.77258872223978,German
Gitarre,16,6,TRUE,7,2.77258872223978,German
nahtlos,16,6,FALSE,7,2.77258872223978,German
Amen,16,4,TRUE,4,2.77258872223978,German
zanken,16,6,TRUE,6,2.77258872223978,German
Herrgott,16,6,FALSE,8,2.77258872223978,German
Schwalbe,16,6,TRUE,8,2.77258872223978,German
Hormon,16,6,TRUE,6,2.77258872223978,German
verschluesseln,16,10,FALSE,14,2.77258872223978,German
Pantoffel,16,8,FALSE,9,2.77258872223978,German
Ausgrabung,16,9,FALSE,10,2.77258872223978,German
veranlagen,16,10,FALSE,10,2.77258872223978,German
Falltuer,16,6,FALSE,8,2.77258872223978,German
Kreuzer,16,7,FALSE,7,2.77258872223978,German
durchschaubar,16,10,FALSE,13,2.77258872223978,German
Kuehler,16,5,FALSE,7,2.77258872223978,German
Rum,16,3,TRUE,3,2.77258872223978,German
ukrainisch,16,8,FALSE,10,2.77258872223978,German
Tadel,16,5,TRUE,5,2.77258872223978,German
bahnbrechend,16,10,FALSE,12,2.77258872223978,German
Anrecht,16,6,FALSE,7,2.77258872223978,German
kindisch,16,6,FALSE,8,2.77258872223978,German
verkneifen,16,10,FALSE,10,2.77258872223978,German
Zellwolle,16,7,FALSE,9,2.77258872223978,German
durchsetzt,16,8,TRUE,10,2.77258872223978,German
ertragreich,16,10,FALSE,11,2.77258872223978,German
Barrikade,16,8,TRUE,9,2.77258872223978,German
